SalesOrderLineKey,ResellerKey,CustomerKey,ProductKey,OrderDateKey,DueDateKey,ShipDateKey,SalesTerritoryKey,Order Quantity,Unit Price,Extended Amount,Unit Price Discount Pct,Product Standard Cost,Total Product Cost,Sales Amount
54630004,-1,17631,225,2023-08-19,2023-08-29,2023-08-26,8,1,8.99,8.99,0.0,6.92,6.92,8.99
54631001,-1,12490,477,2023-08-19,2023-08-29,2023-08-26,7,1,4.99,4.99,0.0,1.87,1.87,4.99
54631002,-1,12490,489,2023-08-19,2023-08-29,2023-08-26,7,1,53.99,53.99,0.0,41.57,41.57,53.99
54632001,-1,26896,529,2023-08-19,2023-08-29,2023-08-26,10,1,3.99,3.99,0.0,1.49,1.49,3.99
54632002,-1,26896,482,2023-08-19,2023-08-29,2023-08-26,10,1,8.99,8.99,0.0,3.36,3.36,8.99
54633001,-1,14546,541,2023-08-19,2023-08-29,2023-08-26,10,1,28.99,28.99,0.0,10.84,10.84,28.99
54634001,-1,16190,530,2023-08-19,2023-08-29,2023-08-26,10,1,4.99,4.99,0.0,1.87,1.87,4.99
54634002,-1,16190,480,2023-08-19,2023-08-29,2023-08-26,10,1,2.29,2.29,0.0,0.86,0.86,2.29
54635001,-1,12828,530,2023-08-19,2023-08-29,2023-08-26,8,1,4.99,4.99,0.0,1.87,1.87,4.99
54635002,-1,12828,231,2023-08-19,2023-08-29,2023-08-26,8,1,49.99,49.99,0.0,38.49,38.49,49.99
54636001,-1,11845,528,2023-08-19,2023-08-29,2023-08-26,6,1,4.99,4.99,0.0,1.87,1.87,4.99
54636002,-1,11845,537,2023-08-19,2023-08-29,2023-08-26,6,1,35.0,35.0,0.0,13.09,13.09,35.0
54636003,-1,11845,480,2023-08-19,2023-08-29,2023-08-26,6,1,2.29,2.29,0.0,0.86,0.86,2.29
54637001,-1,12531,485,2023-08-19,2023-08-29,2023-08-26,1,1,21.98,21.98,0.0,8.22,8.22,21.98
54638001,-1,13070,485,2023-08-19,2023-08-29,2023-08-26,1,1,21.98,21.98,0.0,8.22,8.22,21.98
54638002,-1,13070,217,2023-08-19,2023-08-29,2023-08-26,1,1,34.99,34.99,0.0,13.09,13.09,34.99
54639001,-1,20664,583,2023-08-19,2023-08-29,2023-08-26,1,1,1700.99,1700.99,0.0,1082.51,1082.51,1700.99
54639002,-1,20664,539,2023-08-19,2023-08-29,2023-08-26,1,1,24.99,24.99,0.0,9.35,9.35,24.99
54639003,-1,20664,529,2023-08-19,2023-08-29,2023-08-26,1,1,3.99,3.99,0.0,1.49,1.49,3.99
54639004,-1,20664,222,2023-08-19,2023-08-29,2023-08-26,1,1,34.99,34.99,0.0,13.09,13.09,34.99
54640001,-1,12765,580,2023-08-19,2023-08-29,2023-08-26,6,1,1700.99,1700.99,0.0,1082.51,1082.51,1700.99
54640002,-1,12765,228,2023-08-19,2023-08-29,2023-08-26,6,1,49.99,49.99,0.0,38.49,38.49,49.99
54641001,-1,13066,596,2023-08-19,2023-08-29,2023-08-26,1,1,539.99,539.99,0.0,294.58,294.58,539.99
54641002,-1,13066,477,2023-08-19,2023-08-29,2023-08-26,1,1,4.99,4.99,0.0,1.87,1.87,4.99
54641003,-1,13066,478,2023-08-19,2023-08-29,2023-08-26,1,1,9.99,9.99,0.0,3.74,3.74,9.99
54641004,-1,13066,222,2023-08-19,2023-08-29,2023-08-26,1,1,34.99,34.99,0.0,13.09,13.09,34.99
54642001,-1,19021,594,2023-08-19,2023-08-29,2023-08-26,1,1,564.99,564.99,0.0,308.22,308.22,564.99
54642002,-1,19021,478,2023-08-19,2023-08-29,2023-08-26,1,1,9.99,9.99,0.0,3.74,3.74,9.99
54642003,-1,19021,477,2023-08-19,2023-08-29,2023-08-26,1,1,4.99,4.99,0.0,1.87,1.87,4.99
54642004,-1,19021,222,2023-08-19,2023-08-29,2023-08-26,1,1,34.99,34.99,0.0,13.09,13.09,34.99
54643001,-1,13890,588,2023-08-19,2023-08-29,2023-08-26,1,1,769.49,769.49,0.0,419.78,419.78,769.49
54643002,-1,13890,485,2023-08-19,2023-08-29,2023-08-26,1,1,21.98,21.98,0.0,8.22,8.22,21.98
54643003,-1,13890,481,2023-08-19,2023-08-29,2023-08-26,1,1,8.99,8.99,0.0,3.36,3.36,8.99
54644001,-1,12169,359,2023-08-19,2023-08-29,2023-08-26,4,1,2294.99,2294.99,0.0,1251.98,1251.98,2294.99
54644002,-1,12169,537,2023-08-19,2023-08-29,2023-08-26,4,1,35.0,35.0,0.0,13.09,13.09,35.0
54644003,-1,12169,528,2023-08-19,2023-08-29,2023-08-26,4,1,4.99,4.99,0.0,1.87,1.87,4.99
54644004,-1,12169,217,2023-08-19,2023-08-29,2023-08-26,4,1,34.99,34.99,0.0,13.09,13.09,34.99
54645001,-1,12172,363,2023-08-19,2023-08-29,2023-08-26,4,1,2294.99,2294.99,0.0,1251.98,1251.98,2294.99
54645002,-1,12172,485,2023-08-19,2023-08-29,2023-08-26,4,1,21.98,21.98,0.0,8.22,8.22,21.98
54645003,-1,12172,217,2023-08-19,2023-08-29,2023-08-26,4,1,34.99,34.99,0.0,13.09,13.09,34.99
54646001,-1,12184,363,2023-08-19,2023-08-29,2023-08-26,1,1,2294.99,2294.99,0.0,1251.98,1251.98,2294.99
54646002,-1,12184,480,2023-08-19,2023-08-29,2023-08-26,1,1,2.29,2.29,0.0,0.86,0.86,2.29
54647001,-1,12112,363,2023-08-19,2023-08-29,2023-08-26,4,1,2294.99,2294.99,0.0,1251.98,1251.98,2294.99
54647002,-1,12112,485,2023-08-19,2023-08-29,2023-08-26,4,1,21.98,21.98,0.0,8.22,8.22,21.98
54647003,-1,12112,214,2023-08-19,2023-08-29,2023-08-26,4,1,34.99,34.99,0.0,13.09,13.09,34.99
54648001,-1,11888,355,2023-08-19,2023-08-29,2023-08-26,6,1,2319.99,2319.99,0.0,1265.62,1265.62,2319.99
54648002,-1,11888,485,2023-08-19,2023-08-29,2023-08-26,6,1,21.98,21.98,0.0,8.22,8.22,21.98
54648003,-1,11888,214,2023-08-19,2023-08-29,2023-08-26,6,1,34.99,34.99,0.0,13.09,13.09,34.99
54649001,-1,18693,378,2023-08-19,2023-08-29,2023-08-26,9,1,2443.35,2443.35,0.0,1554.95,1554.95,2443.35
54650001,-1,28935,574,2023-08-19,2023-08-29,2023-08-26,9,1,2384.07,2384.07,0.0,1481.94,1481.94,2384.07
54650002,-1,28935,222,2023-08-19,2023-08-29,2023-08-26,9,1,34.99,34.99,0.0,13.09,13.09,34.99
54651001,-1,25204,577,2023-08-19,2023-08-29,2023-08-26,4,1,1214.85,1214.85,0.0,755.15,755.15,1214.85
54651002,-1,25204,217,2023-08-19,2023-08-29,2023-08-26,4,1,34.99,34.99,0.0,13.09,13.09,34.99
54652001,-1,22042,604,2023-08-19,2023-08-29,2023-08-26,4,1,539.99,539.99,0.0,343.65,343.65,539.99
54653001,-1,19549,388,2023-08-19,2023-08-29,2023-08-26,1,1,1120.49,1120.49,0.0,713.08,713.08,1120.49
54653002,-1,19549,491,2023-08-19,2023-08-29,2023-08-26,1,1,53.99,53.99,0.0,41.57,41.57,53.99
54653003,-1,19549,225,2023-08-19,2023-08-29,2023-08-26,1,1,8.99,8.99,0.0,6.92,6.92,8.99
54654001,-1,14735,390,2023-08-19,2023-08-29,2023-08-26,1,1,1120.49,1120.49,0.0,713.08,713.08,1120.49
54654002,-1,14735,217,2023-08-19,2023-08-29,2023-08-26,1,1,34.99,34.99,0.0,13.09,13.09,34.99
54655001,-1,13148,388,2023-08-19,2023-08-29,2023-08-26,6,1,1120.49,1120.49,0.0,713.08,713.08,1120.49
54655002,-1,13148,479,2023-08-19,2023-08-29,2023-08-26,6,1,8.99,8.99,0.0,3.36,3.36,8.99
54655003,-1,13148,484,2023-08-19,2023-08-29,2023-08-26,6,1,7.95,7.95,0.0,2.97,2.97,7.95
54656001,-1,15114,564,2023-08-19,2023-08-29,2023-08-26,8,1,2384.07,2384.07,0.0,1481.94,1481.94,2384.07
54656002,-1,15114,530,2023-08-19,2023-08-29,2023-08-26,8,1,4.99,4.99,0.0,1.87,1.87,4.99
54656003,-1,15114,541,2023-08-19,2023-08-29,2023-08-26,8,1,28.99,28.99,0.0,10.84,10.84,28.99
54656004,-1,15114,480,2023-08-19,2023-08-29,2023-08-26,8,1,2.29,2.29,0.0,0.86,0.86,2.29
54657001,-1,18487,376,2023-08-20,2023-08-30,2023-08-27,9,1,2443.35,2443.35,0.0,1554.95,1554.95,2443.35
54658001,-1,18493,372,2023-08-20,2023-08-30,2023-08-27,9,1,2443.35,2443.35,0.0,1554.95,1554.95,2443.35
54658002,-1,18493,484,2023-08-20,2023-08-30,2023-08-27,9,1,7.95,7.95,0.0,2.97,2.97,7.95
54659001,-1,12805,353,2023-08-20,2023-08-30,2023-08-27,7,1,2319.99,2319.99,0.0,1265.62,1265.62,2319.99
54659002,-1,12805,537,2023-08-20,2023-08-30,2023-08-27,7,1,35.0,35.0,0.0,13.09,13.09,35.0
54660001,-1,12316,353,2023-08-20,2023-08-30,2023-08-27,10,1,2319.99,2319.99,0.0,1265.62,1265.62,2319.99
54660002,-1,12316,478,2023-08-20,2023-08-30,2023-08-27,10,1,9.99,9.99,0.0,3.74,3.74,9.99
54660003,-1,12316,477,2023-08-20,2023-08-30,2023-08-27,10,1,4.99,4.99,0.0,1.87,1.87,4.99
54660004,-1,12316,225,2023-08-20,2023-08-30,2023-08-27,10,1,8.99,8.99,0.0,6.92,6.92,8.99
54661001,-1,11176,479,2023-08-20,2023-08-30,2023-08-27,6,1,8.99,8.99,0.0,3.36,3.36,8.99
54661002,-1,11176,477,2023-08-20,2023-08-30,2023-08-27,6,1,4.99,4.99,0.0,1.87,1.87,4.99
54662001,-1,11300,484,2023-08-20,2023-08-30,2023-08-27,6,1,7.95,7.95,0.0,2.97,2.97,7.95
54663001,-1,28590,463,2023-08-20,2023-08-30,2023-08-27,1,1,24.49,24.49,0.0,9.16,9.16,24.49
54663002,-1,28590,222,2023-08-20,2023-08-30,2023-08-27,1,1,34.99,34.99,0.0,13.09,13.09,34.99
54664001,-1,13046,528,2023-08-20,2023-08-30,2023-08-27,9,1,4.99,4.99,0.0,1.87,1.87,4.99
54664002,-1,13046,535,2023-08-20,2023-08-30,2023-08-27,9,1,24.99,24.99,0.0,9.35,9.35,24.99
54665001,-1,16488,485,2023-08-20,2023-08-30,2023-08-27,9,1,21.98,21.98,0.0,8.22,8.22,21.98
54665002,-1,16488,217,2023-08-20,2023-08-30,2023-08-27,9,1,34.99,34.99,0.0,13.09,13.09,34.99
54665003,-1,16488,489,2023-08-20,2023-08-30,2023-08-27,9,1,53.99,53.99,0.0,41.57,41.57,53.99
54665004,-1,16488,225,2023-08-20,2023-08-30,2023-08-27,9,1,8.99,8.99,0.0,6.92,6.92,8.99
54666001,-1,18704,485,2023-08-20,2023-08-30,2023-08-27,9,1,21.98,21.98,0.0,8.22,8.22,21.98
54666002,-1,18704,225,2023-08-20,2023-08-30,2023-08-27,9,1,8.99,8.99,0.0,6.92,6.92,8.99
54667001,-1,17078,225,2023-08-20,2023-08-30,2023-08-27,9,1,8.99,8.99,0.0,6.92,6.92,8.99
54667002,-1,17078,488,2023-08-20,2023-08-30,2023-08-27,9,1,53.99,53.99,0.0,41.57,41.57,53.99
54668001,-1,15139,217,2023-08-20,2023-08-30,2023-08-27,9,1,34.99,34.99,0.0,13.09,13.09,34.99
54669001,-1,18287,540,2023-08-20,2023-08-30,2023-08-27,9,1,32.6,32.6,0.0,12.19,12.19,32.6
54669002,-1,18287,480,2023-08-20,2023-08-30,2023-08-27,9,1,2.29,2.29,0.0,0.86,0.86,2.29
54670001,-1,14952,598,2023-08-20,2023-08-30,2023-08-27,8,1,539.99,539.99,0.0,294.58,294.58,539.99
54670002,-1,14952,217,2023-08-20,2023-08-30,2023-08-27,8,1,34.99,34.99,0.0,13.09,13.09,34.99
54671001,-1,16408,376,2023-08-20,2023-08-30,2023-08-27,7,1,2443.35,2443.35,0.0,1554.95,1554.95,2443.35
54671002,-1,16408,479,2023-08-20,2023-08-30,2023-08-27,7,1,8.99,8.99,0.0,3.36,3.36,8.99
54671003,-1,16408,477,2023-08-20,2023-08-30,2023-08-27,7,1,4.99,4.99,0.0,1.87,1.87,4.99
54671004,-1,16408,488,2023-08-20,2023-08-30,2023-08-27,7,1,53.99,53.99,0.0,41.57,41.57,53.99
54672001,-1,20052,376,2023-08-20,2023-08-30,2023-08-27,10,1,2443.35,2443.35,0.0,1554.95,1554.95,2443.35
54672002,-1,20052,540,2023-08-20,2023-08-30,2023-08-27,10,1,32.6,32.6,0.0,12.19,12.19,32.6
54672003,-1,20052,529,2023-08-20,2023-08-30,2023-08-27,10,1,3.99,3.99,0.0,1.49,1.49,3.99
54672004,-1,20052,222,2023-08-20,2023-08-30,2023-08-27,10,1,34.99,34.99,0.0,13.09,13.09,34.99
54673001,-1,11609,361,2023-08-20,2023-08-30,2023-08-27,10,1,2294.99,2294.99,0.0,1251.98,1251.98,2294.99
54673002,-1,11609,537,2023-08-20,2023-08-30,2023-08-27,10,1,35.0,35.0,0.0,13.09,13.09,35.0
54673003,-1,11609,528,2023-08-20,2023-08-30,2023-08-27,10,1,4.99,4.99,0.0,1.87,1.87,4.99
54673004,-1,11609,214,2023-08-20,2023-08-30,2023-08-27,10,1,34.99,34.99,0.0,13.09,13.09,34.99
54674001,-1,11211,489,2023-08-20,2023-08-30,2023-08-27,6,1,53.99,53.99,0.0,41.57,41.57,53.99
54675001,-1,11520,234,2023-08-20,2023-08-30,2023-08-27,6,1,49.99,49.99,0.0,38.49,38.49,49.99
54675002,-1,11520,467,2023-08-20,2023-08-30,2023-08-27,6,1,24.49,24.49,0.0,9.16,9.16,24.49
54676001,-1,29002,530,2023-08-20,2023-08-30,2023-08-27,1,1,4.99,4.99,0.0,1.87,1.87,4.99
54676002,-1,29002,487,2023-08-20,2023-08-30,2023-08-27,1,1,54.99,54.99,0.0,20.57,20.57,54.99
54676003,-1,29002,484,2023-08-20,2023-08-30,2023-08-27,1,1,7.95,7.95,0.0,2.97,2.97,7.95
54677001,-1,26053,535,2023-08-20,2023-08-30,2023-08-27,1,1,24.99,24.99,0.0,9.35,9.35,24.99
54677002,-1,26053,480,2023-08-20,2023-08-30,2023-08-27,1,1,2.29,2.29,0.0,0.86,0.86,2.29
54678001,-1,12928,541,2023-08-20,2023-08-30,2023-08-27,6,1,28.99,28.99,0.0,10.84,10.84,28.99
54678002,-1,12928,530,2023-08-20,2023-08-30,2023-08-27,6,1,4.99,4.99,0.0,1.87,1.87,4.99
54679001,-1,25253,535,2023-08-20,2023-08-30,2023-08-27,1,1,24.99,24.99,0.0,9.35,9.35,24.99
54679002,-1,25253,528,2023-08-20,2023-08-30,2023-08-27,1,1,4.99,4.99,0.0,1.87,1.87,4.99
54679003,-1,25253,481,2023-08-20,2023-08-30,2023-08-27,1,1,8.99,8.99,0.0,3.36,3.36,8.99
54679004,-1,25253,217,2023-08-20,2023-08-30,2023-08-27,1,1,34.99,34.99,0.0,13.09,13.09,34.99
54680001,-1,23795,529,2023-08-20,2023-08-30,2023-08-27,4,1,3.99,3.99,0.0,1.49,1.49,3.99
54680002,-1,23795,540,2023-08-20,2023-08-30,2023-08-27,4,1,32.6,32.6,0.0,12.19,12.19,32.6
54680003,-1,23795,217,2023-08-20,2023-08-30,2023-08-27,4,1,34.99,34.99,0.0,13.09,13.09,34.99
54681001,-1,23722,536,2023-08-20,2023-08-30,2023-08-27,4,1,29.99,29.99,0.0,11.22,11.22,29.99
54681002,-1,23722,480,2023-08-20,2023-08-30,2023-08-27,4,1,2.29,2.29,0.0,0.86,0.86,2.29
54682001,-1,18391,225,2023-08-20,2023-08-30,2023-08-27,6,1,8.99,8.99,0.0,6.92,6.92,8.99
54682002,-1,18391,475,2023-08-20,2023-08-30,2023-08-27,6,1,69.99,69.99,0.0,26.18,26.18,69.99
54683001,-1,25265,477,2023-08-20,2023-08-30,2023-08-27,6,1,4.99,4.99,0.0,1.87,1.87,4.99
54683002,-1,25265,237,2023-08-20,2023-08-30,2023-08-27,6,1,49.99,49.99,0.0,38.49,38.49,49.99
54684001,-1,17169,477,2023-08-20,2023-08-30,2023-08-27,4,1,4.99,4.99,0.0,1.87,1.87,4.99
54685001,-1,13989,485,2023-08-20,2023-08-30,2023-08-27,1,1,21.98,21.98,0.0,8.22,8.22,21.98
54685002,-1,13989,465,2023-08-20,2023-08-30,2023-08-27,1,1,24.49,24.49,0.0,9.16,9.16,24.49
54686001,-1,14205,540,2023-08-20,2023-08-30,2023-08-27,7,1,32.6,32.6,0.0,12.19,12.19,32.6
54687001,-1,12868,540,2023-08-20,2023-08-30,2023-08-27,7,1,32.6,32.6,0.0,12.19,12.19,32.6
54688001,-1,17842,528,2023-08-20,2023-08-30,2023-08-27,7,1,4.99,4.99,0.0,1.87,1.87,4.99
54688002,-1,17842,536,2023-08-20,2023-08-30,2023-08-27,7,1,29.99,29.99,0.0,11.22,11.22,29.99
54688003,-1,17842,480,2023-08-20,2023-08-30,2023-08-27,7,1,2.29,2.29,0.0,0.86,0.86,2.29
54689001,-1,28896,538,2023-08-20,2023-08-30,2023-08-27,10,1,21.49,21.49,0.0,8.04,8.04,21.49
54690001,-1,27841,529,2023-08-20,2023-08-30,2023-08-27,10,1,3.99,3.99,0.0,1.49,1.49,3.99
54690002,-1,27841,538,2023-08-20,2023-08-30,2023-08-27,10,1,21.49,21.49,0.0,8.04,8.04,21.49
54690003,-1,27841,217,2023-08-20,2023-08-30,2023-08-27,10,1,34.99,34.99,0.0,13.09,13.09,34.99
54691001,-1,22569,477,2023-08-20,2023-08-30,2023-08-27,10,1,4.99,4.99,0.0,1.87,1.87,4.99
54691002,-1,22569,214,2023-08-20,2023-08-30,2023-08-27,10,1,34.99,34.99,0.0,13.09,13.09,34.99
54691003,-1,22569,225,2023-08-20,2023-08-30,2023-08-27,10,1,8.99,8.99,0.0,6.92,6.92,8.99
54692001,-1,23918,541,2023-08-20,2023-08-30,2023-08-27,7,1,28.99,28.99,0.0,10.84,10.84,28.99
54692002,-1,23918,530,2023-08-20,2023-08-30,2023-08-27,7,1,4.99,4.99,0.0,1.87,1.87,4.99
54692003,-1,23918,217,2023-08-20,2023-08-30,2023-08-27,7,1,34.99,34.99,0.0,13.09,13.09,34.99
54693001,-1,17101,530,2023-08-20,2023-08-30,2023-08-27,10,1,4.99,4.99,0.0,1.87,1.87,4.99
54693002,-1,17101,487,2023-08-20,2023-08-30,2023-08-27,10,1,54.99,54.99,0.0,20.57,20.57,54.99
54693003,-1,17101,222,2023-08-20,2023-08-30,2023-08-27,10,1,34.99,34.99,0.0,13.09,13.09,34.99
54694001,-1,11140,528,2023-08-20,2023-08-30,2023-08-27,4,1,4.99,4.99,0.0,1.87,1.87,4.99
54694002,-1,11140,537,2023-08-20,2023-08-30,2023-08-27,4,1,35.0,35.0,0.0,13.09,13.09,35.0
54695001,-1,15478,537,2023-08-20,2023-08-30,2023-08-27,6,1,35.0,35.0,0.0,13.09,13.09,35.0
54695002,-1,15478,528,2023-08-20,2023-08-30,2023-08-27,6,1,4.99,4.99,0.0,1.87,1.87,4.99
54695003,-1,15478,214,2023-08-20,2023-08-30,2023-08-27,6,1,34.99,34.99,0.0,13.09,13.09,34.99
54695004,-1,15478,490,2023-08-20,2023-08-30,2023-08-27,6,1,53.99,53.99,0.0,41.57,41.57,53.99
54696001,-1,12137,537,2023-08-20,2023-08-30,2023-08-27,4,1,35.0,35.0,0.0,13.09,13.09,35.0
54696002,-1,12137,528,2023-08-20,2023-08-30,2023-08-27,4,1,4.99,4.99,0.0,1.87,1.87,4.99
54696003,-1,12137,480,2023-08-20,2023-08-30,2023-08-27,4,1,2.29,2.29,0.0,0.86,0.86,2.29
54697001,-1,12907,485,2023-08-20,2023-08-30,2023-08-27,1,1,21.98,21.98,0.0,8.22,8.22,21.98
54697002,-1,12907,483,2023-08-20,2023-08-30,2023-08-27,1,1,120.0,120.0,0.0,44.88,44.88,120.0
54698001,-1,12466,237,2023-08-20,2023-08-30,2023-08-27,7,1,49.99,49.99,0.0,38.49,38.49,49.99
54698002,-1,12466,225,2023-08-20,2023-08-30,2023-08-27,7,1,8.99,8.99,0.0,6.92,6.92,8.99
54699001,-1,11430,217,2023-08-20,2023-08-30,2023-08-27,8,1,34.99,34.99,0.0,13.09,13.09,34.99
54699002,-1,11430,234,2023-08-20,2023-08-30,2023-08-27,8,1,49.99,49.99,0.0,38.49,38.49,49.99
54700001,-1,16895,580,2023-08-20,2023-08-30,2023-08-27,4,1,1700.99,1700.99,0.0,1082.51,1082.51,1700.99
54700002,-1,16895,222,2023-08-20,2023-08-30,2023-08-27,4,1,34.99,34.99,0.0,13.09,13.09,34.99
54700003,-1,16895,467,2023-08-20,2023-08-30,2023-08-27,4,1,24.49,24.49,0.0,9.16,9.16,24.49
54701001,-1,16363,376,2023-08-20,2023-08-30,2023-08-27,6,1,2443.35,2443.35,0.0,1554.95,1554.95,2443.35
54701002,-1,16363,479,2023-08-20,2023-08-30,2023-08-27,6,1,8.99,8.99,0.0,3.36,3.36,8.99
54701003,-1,16363,477,2023-08-20,2023-08-30,2023-08-27,6,1,4.99,4.99,0.0,1.87,1.87,4.99
54701004,-1,16363,465,2023-08-20,2023-08-30,2023-08-27,6,1,24.49,24.49,0.0,9.16,9.16,24.49
54702001,-1,14107,587,2023-08-20,2023-08-30,2023-08-27,6,1,769.49,769.49,0.0,419.78,419.78,769.49
54702002,-1,14107,478,2023-08-20,2023-08-30,2023-08-27,6,1,9.99,9.99,0.0,3.74,3.74,9.99
54702003,-1,14107,477,2023-08-20,2023-08-30,2023-08-27,6,1,4.99,4.99,0.0,1.87,1.87,4.99
54702004,-1,14107,222,2023-08-20,2023-08-30,2023-08-27,6,1,34.99,34.99,0.0,13.09,13.09,34.99
54703001,-1,12143,363,2023-08-20,2023-08-30,2023-08-27,1,1,2294.99,2294.99,0.0,1251.98,1251.98,2294.99
54703002,-1,12143,483,2023-08-20,2023-08-30,2023-08-27,1,1,120.0,120.0,0.0,44.88,44.88,120.0
54704001,-1,18722,583,2023-08-20,2023-08-30,2023-08-27,9,1,1700.99,1700.99,0.0,1082.51,1082.51,1700.99
54704002,-1,18722,490,2023-08-20,2023-08-30,2023-08-27,9,1,53.99,53.99,0.0,41.57,41.57,53.99
54705001,-1,11007,564,2023-08-20,2023-08-30,2023-08-27,9,1,2384.07,2384.07,0.0,1481.94,1481.94,2384.07
54705002,-1,11007,214,2023-08-20,2023-08-30,2023-08-27,9,1,34.99,34.99,0.0,13.09,13.09,34.99
54706001,-1,11011,574,2023-08-20,2023-08-30,2023-08-27,9,1,2384.07,2384.07,0.0,1481.94,1481.94,2384.07
54706002,-1,11011,489,2023-08-20,2023-08-30,2023-08-27,9,1,53.99,53.99,0.0,41.57,41.57,53.99
54707001,-1,23267,578,2023-08-20,2023-08-30,2023-08-27,6,1,1214.85,1214.85,0.0,755.15,755.15,1214.85
54707002,-1,23267,479,2023-08-20,2023-08-30,2023-08-27,6,1,8.99,8.99,0.0,3.36,3.36,8.99
54707003,-1,23267,477,2023-08-20,2023-08-30,2023-08-27,6,1,4.99,4.99,0.0,1.87,1.87,4.99
54707004,-1,23267,487,2023-08-20,2023-08-30,2023-08-27,6,1,54.99,54.99,0.0,20.57,20.57,54.99
54708001,-1,25339,225,2023-08-20,2023-08-30,2023-08-27,4,1,8.99,8.99,0.0,6.92,6.92,8.99
54708002,-1,25339,560,2023-08-20,2023-08-30,2023-08-27,4,1,1214.85,1214.85,0.0,755.15,755.15,1214.85
54709001,-1,29256,225,2023-08-20,2023-08-30,2023-08-27,6,1,8.99,8.99,0.0,6.92,6.92,8.99
54709002,-1,29256,563,2023-08-20,2023-08-30,2023-08-27,6,1,2384.07,2384.07,0.0,1481.94,1481.94,2384.07
54710001,-1,19547,386,2023-08-20,2023-08-30,2023-08-27,4,1,1120.49,1120.49,0.0,713.08,713.08,1120.49
54710002,-1,19547,222,2023-08-20,2023-08-30,2023-08-27,4,1,34.99,34.99,0.0,13.09,13.09,34.99
54710003,-1,19547,463,2023-08-20,2023-08-30,2023-08-27,4,1,24.49,24.49,0.0,9.16,9.16,24.49
54711001,-1,18571,388,2023-08-20,2023-08-30,2023-08-27,6,1,1120.49,1120.49,0.0,713.08,713.08,1120.49
54712001,-1,22478,584,2023-08-20,2023-08-30,2023-08-27,8,1,539.99,539.99,0.0,343.65,343.65,539.99
54712002,-1,22478,479,2023-08-20,2023-08-30,2023-08-27,8,1,8.99,8.99,0.0,3.36,3.36,8.99
54712003,-1,22478,477,2023-08-20,2023-08-30,2023-08-27,8,1,4.99,4.99,0.0,1.87,1.87,4.99
54713001,-1,25739,605,2023-08-20,2023-08-30,2023-08-27,10,1,539.99,539.99,0.0,343.65,343.65,539.99
54714001,-1,15100,562,2023-08-20,2023-08-30,2023-08-27,8,1,2384.07,2384.07,0.0,1481.94,1481.94,2384.07
54714002,-1,15100,214,2023-08-20,2023-08-30,2023-08-27,8,1,34.99,34.99,0.0,13.09,13.09,34.99
54715001,-1,24110,564,2023-08-20,2023-08-30,2023-08-27,7,1,2384.07,2384.07,0.0,1481.94,1481.94,2384.07
54715002,-1,24110,225,2023-08-20,2023-08-30,2023-08-27,7,1,8.99,8.99,0.0,6.92,6.92,8.99
54716001,-1,24904,390,2023-08-21,2023-08-31,2023-08-28,9,1,1120.49,1120.49,0.0,713.08,713.08,1120.49
54716002,-1,24904,529,2023-08-21,2023-08-31,2023-08-28,9,1,3.99,3.99,0.0,1.49,1.49,3.99
54716003,-1,24904,539,2023-08-21,2023-08-31,2023-08-28,9,1,24.99,24.99,0.0,9.35,9.35,24.99
54716004,-1,24904,234,2023-08-21,2023-08-31,2023-08-28,9,1,49.99,49.99,0.0,38.49,38.49,49.99
54717001,-1,13627,535,2023-08-21,2023-08-31,2023-08-28,9,1,24.99,24.99,0.0,9.35,9.35,24.99
54717002,-1,13627,480,2023-08-21,2023-08-31,2023-08-28,9,1,2.29,2.29,0.0,0.86,0.86,2.29
54718001,-1,15021,536,2023-08-21,2023-08-31,2023-08-28,9,1,29.99,29.99,0.0,11.22,11.22,29.99
54719001,-1,24589,477,2023-08-21,2023-08-31,2023-08-28,9,1,4.99,4.99,0.0,1.87,1.87,4.99
54719002,-1,24589,487,2023-08-21,2023-08-31,2023-08-28,9,1,54.99,54.99,0.0,20.57,20.57,54.99
54719003,-1,24589,225,2023-08-21,2023-08-31,2023-08-28,9,1,8.99,8.99,0.0,6.92,6.92,8.99
54720001,-1,22945,477,2023-08-21,2023-08-31,2023-08-28,9,1,4.99,4.99,0.0,1.87,1.87,4.99
54720002,-1,22945,484,2023-08-21,2023-08-31,2023-08-28,9,1,7.95,7.95,0.0,2.97,2.97,7.95
54721001,-1,17306,217,2023-08-21,2023-08-31,2023-08-28,9,1,34.99,34.99,0.0,13.09,13.09,34.99
54722001,-1,18190,225,2023-08-21,2023-08-31,2023-08-28,9,1,8.99,8.99,0.0,6.92,6.92,8.99
54723001,-1,15264,225,2023-08-21,2023-08-31,2023-08-28,9,1,8.99,8.99,0.0,6.92,6.92,8.99
54724001,-1,11571,361,2023-08-21,2023-08-31,2023-08-28,7,1,2294.99,2294.99,0.0,1251.98,1251.98,2294.99
54724002,-1,11571,485,2023-08-21,2023-08-31,2023-08-28,7,1,21.98,21.98,0.0,8.22,8.22,21.98
54724003,-1,11571,480,2023-08-21,2023-08-31,2023-08-28,7,1,2.29,2.29,0.0,0.86,0.86,2.29
54725001,-1,27375,529,2023-08-21,2023-08-31,2023-08-28,1,1,3.99,3.99,0.0,1.49,1.49,3.99
